N 1024 iterations 390000 res 9.94077761e-03 bmag 1.00000000e+00 rel 9.94077761e-03
N 4096 iterations 10000 res 7.51120850e-02 bmag 1.00000000e+00 rel 7.51120850e-02
N 4096 iterations 20000 res 6.31616804e-02 bmag 1.00000000e+00 rel 6.31616804e-02
N 4096 iterations 30000 res 5.70730804e-02 bmag 1.00000000e+00 rel 5.70730804e-02
N 4096 iterations 40000 res 5.31125136e-02 bmag 1.00000000e+00 rel 5.31125136e-02
N 4096 iterations 50000 res 5.02307298e-02 bmag 1.00000000e+00 rel 5.02307298e-02
N 4096 iterations 60000 res 4.79925987e-02 bmag 1.00000000e+00 rel 4.79925987e-02
N 4096 iterations 70000 res 4.61782674e-02 bmag 1.00000000e+00 rel 4.61782674e-02
N 4096 iterations 80000 res 4.46621572e-02 bmag 1.00000000e+00 rel 4.46621572e-02
N 4096 iterations 90000 res 4.33662234e-02 bmag 1.00000000e+00 rel 4.33662234e-02
N 4096 iterations 100000 res 4.22388670e-02 bmag 1.00000000e+00 rel 4.22388670e-02
N 4096 iterations 110000 res 4.12443168e-02 bmag 1.00000000e+00 rel 4.12443168e-02
N 4096 iterations 120000 res 4.03568252e-02 bmag 1.00000000e+00 rel 4.03568252e-02
N 4096 iterations 130000 res 3.95572858e-02 bmag 1.00000000e+00 rel 3.95572858e-02
N 4096 iterations 140000 res 3.88311568e-02 bmag 1.00000000e+00 rel 3.88311568e-02
N 4096 iterations 150000 res 3.81671328e-02 bmag 1.00000000e+00 rel 3.81671328e-02
N 4096 iterations 160000 res 3.75562626e-02 bmag 1.00000000e+00 rel 3.75562626e-02
N 4096 iterations 170000 res 3.69913466e-02 bmag 1.00000000e+00 rel 3.69913466e-02
N 4096 iterations 180000 res 3.64665145e-02 bmag 1.00000000e+00 rel 3.64665145e-02
N 4096 iterations 190000 res 3.59769207e-02 bmag 1.00000000e+00 rel 3.59769207e-02
N 4096 iterations 200000 res 3.55185229e-02 bmag 1.00000000e+00 rel 3.55185229e-02
N 4096 iterations 210000 res 3.50879163e-02 bmag 1.00000000e+00 rel 3.50879163e-02
N 4096 iterations 220000 res 3.46822078e-02 bmag 1.00000000e+00 rel 3.46822078e-02
N 4096 iterations 230000 res 3.42989203e-02 bmag 1.00000000e+00 rel 3.42989203e-02
N 4096 iterations 240000 res 3.39359176e-02 bmag 1.00000000e+00 rel 3.39359176e-02
N 4096 iterations 250000 res 3.35913454e-02 bmag 1.00000000e+00 rel 3.35913454e-02
N 4096 iterations 260000 res 3.32635845e-02 bmag 1.00000000e+00 rel 3.32635845e-02
N 4096 iterations 270000 res 3.29512134e-02 bmag 1.00000000e+00 rel 3.29512134e-02
N 4096 iterations 280000 res 3.26529776e-02 bmag 1.00000000e+00 rel 3.26529776e-02
N 4096 iterations 290000 res 3.23677648e-02 bmag 1.00000000e+00 rel 3.23677648e-02
N 4096 iterations 300000 res 3.20945845e-02 bmag 1.00000000e+00 rel 3.20945845e-02
N 4096 iterations 310000 res 3.18325507e-02 bmag 1.00000000e+00 rel 3.18325507e-02
N 4096 iterations 320000 res 3.15808682e-02 bmag 1.00000000e+00 rel 3.15808682e-02
N 4096 iterations 330000 res 3.13388203e-02 bmag 1.00000000e+00 rel 3.13388203e-02
N 4096 iterations 340000 res 3.11057591e-02 bmag 1.00000000e+00 rel 3.11057591e-02
N 4096 iterations 350000 res 3.08810967e-02 bmag 1.00000000e+00 rel 3.08810967e-02
N 4096 iterations 360000 res 3.06642980e-02 bmag 1.00000000e+00 rel 3.06642980e-02
N 4096 iterations 370000 res 3.04548746e-02 bmag 1.00000000e+00 rel 3.04548746e-02
N 4096 iterations 380000 res 3.02523794e-02 bmag 1.00000000e+00 rel 3.02523794e-02
N 4096 iterations 390000 res 3.00564020e-02 bmag 1.00000000e+00 rel 3.00564020e-02
N 4096 iterations 400000 res 2.98665648e-02 bmag 1.00000000e+00 rel 2.98665648e-02
N 4096 iterations 410000 res 2.96825192e-02 bmag 1.00000000e+00 rel 2.96825192e-02
N 4096 iterations 420000 res 2.95039430e-02 bmag 1.00000000e+00 rel 2.95039430e-02
N 4096 iterations 430000 res 2.93305375e-02 bmag 1.00000000e+00 rel 2.93305375e-02
N 4096 iterations 440000 res 2.91620254e-02 bmag 1.00000000e+00 rel 2.91620254e-02
N 4096 iterations 450000 res 2.89981485e-02 bmag 1.00000000e+00 rel 2.89981485e-02
N 4096 iterations 460000 res 2.88386661e-02 bmag 1.00000000e+00 rel 2.88386661e-02
N 4096 iterations 470000 res 2.86833535e-02 bmag 1.00000000e+00 rel 2.86833535e-02
N 4096 iterations 480000 res 2.85320001e-02 bmag 1.00000000e+00 rel 2.85320001e-02
N 4096 iterations 490000 res 2.83844091e-02 bmag 1.00000000e+00 rel 2.83844091e-02
N 4096 iterations 500000 res 2.82403953e-02 bmag 1.00000000e+00 rel 2.82403953e-02
N 4096 iterations 510000 res 2.80997851e-02 bmag 1.00000000e+00 rel 2.80997851e-02
N 4096 iterations 520000 res 2.79624148e-02 bmag 1.00000000e+00 rel 2.79624148e-02
N 4096 iterations 530000 res 2.78281306e-02 bmag 1.00000000e+00 rel 2.78281306e-02
N 4096 iterations 540000 res 2.76967870e-02 bmag 1.00000000e+00 rel 2.76967870e-02
N 4096 iterations 550000 res 2.75682471e-02 bmag 1.00000000e+00 rel 2.75682471e-02
N 4096 iterations 560000 res 2.74423813e-02 bmag 1.00000000e+00 rel 2.74423813e-02
N 4096 iterations 570000 res 2.73190671e-02 bmag 1.00000000e+00 rel 2.73190671e-02
N 4096 iterations 580000 res 2.71981887e-02 bmag 1.00000000e+00 rel 2.71981887e-02
N 4096 iterations 590000 res 2.70796362e-02 bmag 1.00000000e+00 rel 2.70796362e-02
N 4096 iterations 600000 res 2.69633056e-02 bmag 1.00000000e+00 rel 2.69633056e-02
N 4096 iterations 610000 res 2.68490984e-02 bmag 1.00000000e+00 rel 2.68490984e-02
N 4096 iterations 620000 res 2.67369211e-02 bmag 1.00000000e+00 rel 2.67369211e-02
N 4096 iterations 630000 res 2.66266848e-02 bmag 1.00000000e+00 rel 2.66266848e-02
N 4096 iterations 640000 res 2.65183052e-02 bmag 1.00000000e+00 rel 2.65183052e-02
N 4096 iterations 650000 res 2.64117023e-02 bmag 1.00000000e+00 rel 2.64117023e-02
N 4096 iterations 660000 res 2.63068001e-02 bmag 1.00000000e+00 rel 2.63068001e-02
N 4096 iterations 670000 res 2.62035261e-02 bmag 1.00000000e+00 rel 2.62035261e-02
N 4096 iterations 680000 res 2.61018117e-02 bmag 1.00000000e+00 rel 2.61018117e-02
N 4096 iterations 690000 res 2.60015914e-02 bmag 1.00000000e+00 rel 2.60015914e-02
N 4096 iterations 700000 res 2.59028030e-02 bmag 1.00000000e+00 rel 2.59028030e-02
N 4096 iterations 710000 res 2.58053874e-02 bmag 1.00000000e+00 rel 2.58053874e-02
N 4096 iterations 720000 res 2.57092883e-02 bmag 1.00000000e+00 rel 2.57092883e-02
N 4096 iterations 730000 res 2.56144520e-02 bmag 1.00000000e+00 rel 2.56144520e-02
N 4096 iterations 740000 res 2.55208275e-02 bmag 1.00000000e+00 rel 2.55208275e-02
N 4096 iterations 750000 res 2.54283662e-02 bmag 1.00000000e+00 rel 2.54283662e-02
N 4096 iterations 760000 res 2.53370219e-02 bmag 1.00000000e+00 rel 2.53370219e-02
N 4096 iterations 770000 res 2.52467506e-02 bmag 1.00000000e+00 rel 2.52467506e-02
N 4096 iterations 780000 res 2.51575102e-02 bmag 1.00000000e+00 rel 2.51575102e-02
N 4096 iterations 790000 res 2.50692608e-02 bmag 1.00000000e+00 rel 2.50692608e-02
N 4096 iterations 800000 res 2.49819644e-02 bmag 1.00000000e+00 rel 2.49819644e-02
N 4096 iterations 810000 res 2.48955847e-02 bmag 1.00000000e+00 rel 2.48955847e-02
N 4096 iterations 820000 res 2.48100872e-02 bmag 1.00000000e+00 rel 2.48100872e-02
N 4096 iterations 830000 res 2.47254389e-02 bmag 1.00000000e+00 rel 2.47254389e-02
N 4096 iterations 840000 res 2.46416086e-02 bmag 1.00000000e+00 rel 2.46416086e-02
N 4096 iterations 850000 res 2.45585663e-02 bmag 1.00000000e+00 rel 2.45585663e-02
N 4096 iterations 860000 res 2.44762835e-02 bmag 1.00000000e+00 rel 2.44762835e-02
N 4096 iterations 870000 res 2.43947332e-02 bmag 1.00000000e+00 rel 2.43947332e-02
N 4096 iterations 880000 res 2.43138895e-02 bmag 1.00000000e+00 rel 2.43138895e-02
N 4096 iterations 890000 res 2.42337277e-02 bmag 1.00000000e+00 rel 2.42337277e-02
N 4096 iterations 900000 res 2.41542244e-02 bmag 1.00000000e+00 rel 2.41542244e-02
N 4096 iterations 910000 res 2.40753573e-02 bmag 1.00000000e+00 rel 2.40753573e-02
N 4096 iterations 920000 res 2.39971049e-02 bmag 1.00000000e+00 rel 2.39971049e-02
N 4096 iterations 930000 res 2.39194469e-02 bmag 1.00000000e+00 rel 2.39194469e-02
N 4096 iterations 940000 res 2.38423640e-02 bmag 1.00000000e+00 rel 2.38423640e-02
N 4096 iterations 950000 res 2.37658378e-02 bmag 1.00000000e+00 rel 2.37658378e-02
N 4096 iterations 960000 res 2.36898504e-02 bmag 1.00000000e+00 rel 2.36898504e-02
N 4096 iterations 970000 res 2.36143853e-02 bmag 1.00000000e+00 rel 2.36143853e-02
N 4096 iterations 980000 res 2.35394264e-02 bmag 1.00000000e+00 rel 2.35394264e-02
N 4096 iterations 990000 res 2.34649583e-02 bmag 1.00000000e+00 rel 2.34649583e-02
N 4096 iterations 1000000 res 2.33909667e-02 bmag 1.00000000e+00 rel 2.33909667e-02
N 4096 iterations 1010000 res 2.33174375e-02 bmag 1.00000000e+00 rel 2.33174375e-02
N 4096 iterations 1020000 res 2.32443575e-02 bmag 1.00000000e+00 rel 2.32443575e-02
N 4096 iterations 1030000 res 2.31717142e-02 bmag 1.00000000e+00 rel 2.31717142e-02
N 4096 iterations 1040000 res 2.30994954e-02 bmag 1.00000000e+00 rel 2.30994954e-02
N 4096 iterations 1050000 res 2.30276897e-02 bmag 1.00000000e+00 rel 2.30276897e-02
N 4096 iterations 1060000 res 2.29562861e-02 bmag 1.00000000e+00 rel 2.29562861e-02
N 4096 iterations 1070000 res 2.28852741e-02 bmag 1.00000000e+00 rel 2.28852741e-02
N 4096 iterations 1080000 res 2.28146439e-02 bmag 1.00000000e+00 rel 2.28146439e-02
N 4096 iterations 1090000 res 2.27443858e-02 bmag 1.00000000e+00 rel 2.27443858e-02
N 4096 iterations 1100000 res 2.26744908e-02 bmag 1.00000000e+00 rel 2.26744908e-02
N 4096 iterations 1110000 res 2.26049501e-02 bmag 1.00000000e+00 rel 2.26049501e-02
N 4096 iterations 1120000 res 2.25357556e-02 bmag 1.00000000e+00 rel 2.25357556e-02
N 4096 iterations 1130000 res 2.24668993e-02 bmag 1.00000000e+00 rel 2.24668993e-02
N 4096 iterations 1140000 res 2.23983737e-02 bmag 1.00000000e+00 rel 2.23983737e-02
N 4096 iterations 1150000 res 2.23301715e-02 bmag 1.00000000e+00 rel 2.23301715e-02
N 4096 iterations 1160000 res 2.22622859e-02 bmag 1.00000000e+00 rel 2.22622859e-02
N 4096 iterations 1170000 res 2.21947102e-02 bmag 1.00000000e+00 rel 2.21947102e-02
N 4096 iterations 1180000 res 2.21274383e-02 bmag 1.00000000e+00 rel 2.21274383e-02
N 4096 iterations 1190000 res 2.20604641e-02 bmag 1.00000000e+00 rel 2.20604641e-02
N 4096 iterations 1200000 res 2.19937818e-02 bmag 1.00000000e+00 rel 2.19937818e-02
N 4096 iterations 1210000 res 2.19273860e-02 bmag 1.00000000e+00 rel 2.19273860e-02
N 4096 iterations 1220000 res 2.18612714e-02 bmag 1.00000000e+00 rel 2.18612714e-02
N 4096 iterations 1230000 res 2.17954330e-02 bmag 1.00000000e+00 rel 2.17954330e-02
N 4096 iterations 1240000 res 2.17298660e-02 bmag 1.00000000e+00 rel 2.17298660e-02
N 4096 iterations 1250000 res 2.16645659e-02 bmag 1.00000000e+00 rel 2.16645659e-02
N 4096 iterations 1260000 res 2.15995281e-02 bmag 1.00000000e+00 rel 2.15995281e-02
N 4096 iterations 1270000 res 2.15347486e-02 bmag 1.00000000e+00 rel 2.15347486e-02
N 4096 iterations 1280000 res 2.14702233e-02 bmag 1.00000000e+00 rel 2.14702233e-02
N 4096 iterations 1290000 res 2.14059483e-02 bmag 1.00000000e+00 rel 2.14059483e-02
N 4096 iterations 1300000 res 2.13419199e-02 bmag 1.00000000e+00 rel 2.13419199e-02
N 4096 iterations 1310000 res 2.12781347e-02 bmag 1.00000000e+00 rel 2.12781347e-02
N 4096 iterations 1320000 res 2.12145891e-02 bmag 1.00000000e+00 rel 2.12145891e-02
N 4096 iterations 1330000 res 2.11512800e-02 bmag 1.00000000e+00 rel 2.11512800e-02
N 4096 iterations 1340000 res 2.10882043e-02 bmag 1.00000000e+00 rel 2.10882043e-02
N 4096 iterations 1350000 res 2.10253589e-02 bmag 1.00000000e+00 rel 2.10253589e-02
N 4096 iterations 1360000 res 2.09627410e-02 bmag 1.00000000e+00 rel 2.09627410e-02
N 4096 iterations 1370000 res 2.09003478e-02 bmag 1.00000000e+00 rel 2.09003478e-02
N 4096 iterations 1380000 res 2.08381767e-02 bmag 1.00000000e+00 rel 2.08381767e-02
N 4096 iterations 1390000 res 2.07762252e-02 bmag 1.00000000e+00 rel 2.07762252e-02
N 4096 iterations 1400000 res 2.07144908e-02 bmag 1.00000000e+00 rel 2.07144908e-02
N 4096 iterations 1410000 res 2.06529711e-02 bmag 1.00000000e+00 rel 2.06529711e-02
N 4096 iterations 1420000 res 2.05916639e-02 bmag 1.00000000e+00 rel 2.05916639e-02
N 4096 iterations 1430000 res 2.05305670e-02 bmag 1.00000000e+00 rel 2.05305670e-02
N 4096 iterations 1440000 res 2.04696784e-02 bmag 1.00000000e+00 rel 2.04696784e-02
N 4096 iterations 1450000 res 2.04089960e-02 bmag 1.00000000e+00 rel 2.04089960e-02
N 4096 iterations 1460000 res 2.03485179e-02 bmag 1.00000000e+00 rel 2.03485179e-02
N 4096 iterations 1470000 res 2.02882422e-02 bmag 1.00000000e+00 rel 2.02882422e-02
N 4096 iterations 1480000 res 2.02281672e-02 bmag 1.00000000e+00 rel 2.02281672e-02
N 4096 iterations 1490000 res 2.01682910e-02 bmag 1.00000000e+00 rel 2.01682910e-02
N 4096 iterations 1500000 res 2.01086121e-02 bmag 1.00000000e+00 rel 2.01086121e-02
N 4096 iterations 1510000 res 2.00491287e-02 bmag 1.00000000e+00 rel 2.00491287e-02
N 4096 iterations 1520000 res 1.99898394e-02 bmag 1.00000000e+00 rel 1.99898394e-02
N 4096 iterations 1530000 res 1.99307426e-02 bmag 1.00000000e+00 rel 1.99307426e-02
N 4096 iterations 1540000 res 1.98718369e-02 bmag 1.00000000e+00 rel 1.98718369e-02
N 4096 iterations 1550000 res 1.98131208e-02 bmag 1.00000000e+00 rel 1.98131208e-02
N 4096 iterations 1560000 res 1.97545930e-02 bmag 1.00000000e+00 rel 1.97545930e-02
N 4096 iterations 1570000 res 1.96962522e-02 bmag 1.00000000e+00 rel 1.96962522e-02
N 4096 iterations 1580000 res 1.96380971e-02 bmag 1.00000000e+00 rel 1.96380971e-02
N 4096 iterations 1590000 res 1.95801265e-02 bmag 1.00000000e+00 rel 1.95801265e-02
N 4096 iterations 1600000 res 1.95223391e-02 bmag 1.00000000e+00 rel 1.95223391e-02
N 4096 iterations 1610000 res 1.94647337e-02 bmag 1.00000000e+00 rel 1.94647337e-02
N 4096 iterations 1620000 res 1.94073093e-02 bmag 1.00000000e+00 rel 1.94073093e-02
N 4096 iterations 1630000 res 1.93500648e-02 bmag 1.00000000e+00 rel 1.93500648e-02
N 4096 iterations 1640000 res 1.92929990e-02 bmag 1.00000000e+00 rel 1.92929990e-02
N 4096 iterations 1650000 res 1.92361110e-02 bmag 1.00000000e+00 rel 1.92361110e-02
N 4096 iterations 1660000 res 1.91793997e-02 bmag 1.00000000e+00 rel 1.91793997e-02
N 4096 iterations 1670000 res 1.91228641e-02 bmag 1.00000000e+00 rel 1.91228641e-02
N 4096 iterations 1680000 res 1.90665033e-02 bmag 1.00000000e+00 rel 1.90665033e-02
N 4096 iterations 1690000 res 1.90103164e-02 bmag 1.00000000e+00 rel 1.90103164e-02
N 4096 iterations 1700000 res 1.89543023e-02 bmag 1.00000000e+00 rel 1.89543023e-02
N 4096 iterations 1710000 res 1.88984603e-02 bmag 1.00000000e+00 rel 1.88984603e-02
N 4096 iterations 1720000 res 1.88427895e-02 bmag 1.00000000e+00 rel 1.88427895e-02
N 4096 iterations 1730000 res 1.87872890e-02 bmag 1.00000000e+00 rel 1.87872890e-02
N 4096 iterations 1740000 res 1.87319580e-02 bmag 1.00000000e+00 rel 1.87319580e-02
N 4096 iterations 1750000 res 1.86767957e-02 bmag 1.00000000e+00 rel 1.86767957e-02
N 4096 iterations 1760000 res 1.86218013e-02 bmag 1.00000000e+00 rel 1.86218013e-02
N 4096 iterations 1770000 res 1.85669739e-02 bmag 1.00000000e+00 rel 1.85669739e-02
N 4096 iterations 1780000 res 1.85123130e-02 bmag 1.00000000e+00 rel 1.85123130e-02
N 4096 iterations 1790000 res 1.84578176e-02 bmag 1.00000000e+00 rel 1.84578176e-02
N 4096 iterations 1800000 res 1.84034871e-02 bmag 1.00000000e+00 rel 1.84034871e-02
N 4096 iterations 1810000 res 1.83493208e-02 bmag 1.00000000e+00 rel 1.83493208e-02
N 4096 iterations 1820000 res 1.82953179e-02 bmag 1.00000000e+00 rel 1.82953179e-02
N 4096 iterations 1830000 res 1.82414779e-02 bmag 1.00000000e+00 rel 1.82414779e-02
N 4096 iterations 1840000 res 1.81877999e-02 bmag 1.00000000e+00 rel 1.81877999e-02
N 4096 iterations 1850000 res 1.81342833e-02 bmag 1.00000000e+00 rel 1.81342833e-02
N 4096 iterations 1860000 res 1.80809275e-02 bmag 1.00000000e+00 rel 1.80809275e-02
N 4096 iterations 1870000 res 1.80277318e-02 bmag 1.00000000e+00 rel 1.80277318e-02
N 4096 iterations 1880000 res 1.79746957e-02 bmag 1.00000000e+00 rel 1.79746957e-02
N 4096 iterations 1890000 res 1.79218184e-02 bmag 1.00000000e+00 rel 1.79218184e-02
N 4096 iterations 1900000 res 1.78690993e-02 bmag 1.00000000e+00 rel 1.78690993e-02
N 4096 iterations 1910000 res 1.78165379e-02 bmag 1.00000000e+00 rel 1.78165379e-02
N 4096 iterations 1920000 res 1.77641336e-02 bmag 1.00000000e+00 rel 1.77641336e-02
N 4096 iterations 1930000 res 1.77118857e-02 bmag 1.00000000e+00 rel 1.77118857e-02
N 4096 iterations 1940000 res 1.76597937e-02 bmag 1.00000000e+00 rel 1.76597937e-02
N 4096 iterations 1950000 res 1.76078570e-02 bmag 1.00000000e+00 rel 1.76078570e-02
N 4096 iterations 1960000 res 1.75560751e-02 bmag 1.00000000e+00 rel 1.75560751e-02
N 4096 iterations 1970000 res 1.75044474e-02 bmag 1.00000000e+00 rel 1.75044474e-02
N 4096 iterations 1980000 res 1.74529733e-02 bmag 1.00000000e+00 rel 1.74529733e-02
N 4096 iterations 1990000 res 1.74016522e-02 bmag 1.00000000e+00 rel 1.74016522e-02
N 4096 iterations 2000000 res 1.73504838e-02 bmag 1.00000000e+00 rel 1.73504838e-02
N 4096 iterations 2010000 res 1.72994673e-02 bmag 1.00000000e+00 rel 1.72994673e-02
N 4096 iterations 2020000 res 1.72486024e-02 bmag 1.00000000e+00 rel 1.72486024e-02
N 4096 iterations 2030000 res 1.71978884e-02 bmag 1.00000000e+00 rel 1.71978884e-02
N 4096 iterations 2040000 res 1.71473248e-02 bmag 1.00000000e+00 rel 1.71473248e-02
N 4096 iterations 2050000 res 1.70969112e-02 bmag 1.00000000e+00 rel 1.70969112e-02
N 4096 iterations 2060000 res 1.70466471e-02 bmag 1.00000000e+00 rel 1.70466471e-02
N 4096 iterations 2070000 res 1.69965318e-02 bmag 1.00000000e+00 rel 1.69965318e-02
N 4096 iterations 2080000 res 1.69465650e-02 bmag 1.00000000e+00 rel 1.69465650e-02
N 4096 iterations 2090000 res 1.68967461e-02 bmag 1.00000000e+00 rel 1.68967461e-02
N 4096 iterations 2100000 res 1.68470747e-02 bmag 1.00000000e+00 rel 1.68470747e-02
N 4096 iterations 2110000 res 1.67975503e-02 bmag 1.00000000e+00 rel 1.67975503e-02
N 4096 iterations 2120000 res 1.67481723e-02 bmag 1.00000000e+00 rel 1.67481723e-02
N 4096 iterations 2130000 res 1.66989403e-02 bmag 1.00000000e+00 rel 1.66989403e-02
N 4096 iterations 2140000 res 1.66498539e-02 bmag 1.00000000e+00 rel 1.66498539e-02
N 4096 iterations 2150000 res 1.66009125e-02 bmag 1.00000000e+00 rel 1.66009125e-02
N 4096 iterations 2160000 res 1.65521158e-02 bmag 1.00000000e+00 rel 1.65521158e-02
N 4096 iterations 2170000 res 1.65034631e-02 bmag 1.00000000e+00 rel 1.65034631e-02
N 4096 iterations 2180000 res 1.64549542e-02 bmag 1.00000000e+00 rel 1.64549542e-02
N 4096 iterations 2190000 res 1.64065884e-02 bmag 1.00000000e+00 rel 1.64065884e-02
N 4096 iterations 2200000 res 1.63583654e-02 bmag 1.00000000e+00 rel 1.63583654e-02
N 4096 iterations 2210000 res 1.63102848e-02 bmag 1.00000000e+00 rel 1.63102848e-02
N 4096 iterations 2220000 res 1.62623460e-02 bmag 1.00000000e+00 rel 1.62623460e-02
N 4096 iterations 2230000 res 1.62145486e-02 bmag 1.00000000e+00 rel 1.62145486e-02
N 4096 iterations 2240000 res 1.61668922e-02 bmag 1.00000000e+00 rel 1.61668922e-02
N 4096 iterations 2250000 res 1.61193763e-02 bmag 1.00000000e+00 rel 1.61193763e-02
N 4096 iterations 2260000 res 1.60720005e-02 bmag 1.00000000e+00 rel 1.60720005e-02
N 4096 iterations 2270000 res 1.60247644e-02 bmag 1.00000000e+00 rel 1.60247644e-02
N 4096 iterations 2280000 res 1.59776675e-02 bmag 1.00000000e+00 rel 1.59776675e-02
N 4096 iterations 2290000 res 1.59307095e-02 bmag 1.00000000e+00 rel 1.59307095e-02
N 4096 iterations 2300000 res 1.58838898e-02 bmag 1.00000000e+00 rel 1.58838898e-02
N 4096 iterations 2310000 res 1.58372080e-02 bmag 1.00000000e+00 rel 1.58372080e-02
N 4096 iterations 2320000 res 1.57906638e-02 bmag 1.00000000e+00 rel 1.57906638e-02
N 4096 iterations 2330000 res 1.57442567e-02 bmag 1.00000000e+00 rel 1.57442567e-02
N 4096 iterations 2340000 res 1.56979863e-02 bmag 1.00000000e+00 rel 1.56979863e-02
N 4096 iterations 2350000 res 1.56518521e-02 bmag 1.00000000e+00 rel 1.56518521e-02
N 4096 iterations 2360000 res 1.56058538e-02 bmag 1.00000000e+00 rel 1.56058538e-02
N 4096 iterations 2370000 res 1.55599909e-02 bmag 1.00000000e+00 rel 1.55599909e-02
N 4096 iterations 2380000 res 1.55142631e-02 bmag 1.00000000e+00 rel 1.55142631e-02
N 4096 iterations 2390000 res 1.54686698e-02 bmag 1.00000000e+00 rel 1.54686698e-02
N 4096 iterations 2400000 res 1.54232108e-02 bmag 1.00000000e+00 rel 1.54232108e-02
N 4096 iterations 2410000 res 1.53778856e-02 bmag 1.00000000e+00 rel 1.53778856e-02
N 4096 iterations 2420000 res 1.53326938e-02 bmag 1.00000000e+00 rel 1.53326938e-02
N 4096 iterations 2430000 res 1.52876350e-02 bmag 1.00000000e+00 rel 1.52876350e-02
